18	-1	-9810	1	1	1	
19	-2	-9807	2	1	1	
19	-4	-9806	1	1	1	
14	-7	-9802	1	1	1	
9	-12	-9805	2	1	2	
8	-13	-9806	1	0	2	
3	-15	-9803	1	0	1	
-1	-17	-9812	0	0	1	
1	-15	-9811	0	1	1	
3	-15	-9810	1	0	1	
3	-15	-9810	1	1	1	
1	-13	-9809	1	0	1	
-1	-8	-9801	1	0	1	
0	-6	-9805	1	0	1	
4	-6	-9807	1	-1	2	
6	0	-9802	2	0	2	
9	4	-9803	1	0	1	
11	3	-9800	1	0	1	
12	2	-9794	1	0	1	
13	0	-9791	1	1	0	
19	-2	-9794	2	2	0	
15	-7	-9802	2	2	0	
17	-9	-9802	2	2	0	
12	-7	-9807	3	2	0	
10	-8	-9808	3	1	0	
12	-11	-9804	3	1	1	
12	-10	-9807	2	1	1	
10	-6	-9812	2	1	1	
5	-4	-9809	3	1	1	
7	-4	-9806	3	1	1	
7	-4	-9805	2	1	0	
11	-9	-9804	2	1	0	
13	-7	-9802	3	1	0	
15	-8	-9802	4	1	0	
16	-9	-9805	3	2	1	
16	-11	-9798	3	1	1	
15	-12	-9800	3	1	1	
18	-12	-9805	3	1	1	
20	-6	-9805	2	1	1	
16	-3	-9805	3	0	2	
20	2	-9803	2	-1	2	
21	0	-9800	2	-1	2	
19	1	-9806	2	-2	2	
18	4	-9808	1	-2	2	
12	0	-9809	2	0	2	
13	-4	-9808	2	0	2	
13	-6	-9801	2	0	1	
16	-3	-9794	2	0	1	
14	-6	-9794	2	0	1	
13	-7	-9796	1	0	1	
15	-7	-9799	1	-2	1	
13	-9	-9802	1	-2	1	
14	-10	-9808	1	-2	1	
14	-8	-9810	1	-1	1	
10	-6	-9813	1	-1	0	
14	-3	-9812	1	0	1	
15	-6	-9817	1	0	1	
18	-5	-9812	0	-1	1	
17	-10	-9813	0	-2	2	
18	-10	-9811	-1	-2	2	
17	-10	-9818	-2	-1	2	
16	-8	-9813	-2	-1	1	
17	-9	-9808	0	-1	1	
12	-7	-9808	0	-1	2	
13	-7	-9805	0	-2	2	
12	-5	-9798	0	0	2	
10	-6	-9804	0	1	1	
7	-10	-9802	0	0	2	
7	-11	-9803	0	1	1	
3	-8	-9802	0	1	1	
2	-7	-9808	0	1	1	
5	-8	-9806	0	1	1	
8	-9	-9796	1	0	0	
8	-5	-9797	1	0	0	
5	-6	-9799	1	0	0	
5	-12	-9800	1	0	0	
5	-13	-9800	1	0	1	
8	-11	-9802	1	1	1	
12	-8	-9806	2	0	1	
13	-9	-9810	1	0	0	
9	-10	-9804	2	0	0	
4	-8	-9802	2	0	1	
4	-8	-9799	2	0	1	
11	-10	-9797	2	0	0	
8	-9	-9802	1	-1	1	
12	-4	-9805	0	-1	1	
8	-2	-9805	1	-1	1	
6	1	-9809	0	-1	0	
6	-3	-9803	0	-1	0	
6	-5	-9813	0	0	1	
8	-3	-9805	0	0	2	
6	-2	-9803	0	-1	2	
6	-5	-9805	0	0	1	
7	-9	-9805	1	-1	2	
9	-8	-9804	1	-1	2	
6	-9	-9809	1	0	1	
3	-12	-9811	2	-1	1	
6	-14	-9811	1	-1	1	
7	-12	-9820	1	-1	1	
10	-9	-9816	1	-1	1	
10	-8	-9812	1	-1	1	
10	-3	-9808	1	-1	2	
4	-7	-9802	1	0	1	
9	-6	-9805	0	0	1	
9	-6	-9796	0	0	1	
10	-7	-9791	0	0	1	
10	-6	-9792	0	0	0	
16	-1	-9791	1	0	0	
15	-1	-9794	1	0	0	
13	1	-9798	1	0	1	
12	-1	-9797	1	-1	1	
15	3	-9799	1	0	1	
19	2	-9800	1	0	0	
12	6	-9798	1	0	0	
13	4	-9799	0	1	0	
13	2	-9799	1	0	1	
8	0	-9804	1	1	1	
8	-4	-9806	1	0	1	
10	-7	-9803	1	0	1	
8	-11	-9799	0	0	1	
11	-12	-9806	0	1	1	
14	-11	-9801	0	0	0	
12	-14	-9799	0	0	0	
11	-11	-9806	0	0	0	
12	-8	-9806	0	0	0	
12	-5	-9805	0	0	1	
10	-8	-9803	1	-1	1	
11	-7	-9803	1	0	1	
10	-9	-9809	1	0	2	
10	-8	-9812	1	1	2	
8	-2	-9806	1	0	2	
9	-1	-9806	2	0	2	
8	0	-9799	2	1	2	
7	2	-9794	1	0	2	
12	1	-9800	1	0	1	
10	-1	-9804	0	0	0	
12	-1	-9804	1	0	1	
11	0	-9803	1	-1	1	
12	-3	-9798	1	-1	1	
17	-3	-9802	2	0	2	
15	-1	-9803	2	0	1	
16	2	-9808	3	0	1	
16	0	-9811	3	-1	0	
15	-4	-9813	2	-1	1	
18	-6	-9808	2	-2	1	
17	-6	-9802	2	-1	1	
19	-9	-9805	1	-1	1	
16	-8	-9802	2	0	1	
14	-10	-9798	2	0	2	
18	-9	-9797	1	0	2	
17	-9	-9803	0	0	2	
16	-11	-9800	0	0	2	
13	-8	-9800	-1	0	2	
10	-5	-9794	0	0	1	
10	-2	-9797	-1	0	1	
8	-6	-9802	-1	0	1	
8	-7	-9801	0	0	1	
7	-11	-9799	0	0	2	
6	-7	-9802	0	0	1	
7	-6	-9806	1	1	0	
11	-4	-9802	1	1	0	
12	-6	-9804	2	2	1	
12	-5	-9809	3	1	1	
14	-3	-9808	2	0	1	
15	-7	-9805	2	1	1	
16	-6	-9807	1	1	2	
13	-4	-9801	2	1	1	
10	-7	-9798	2	1	1	
8	-3	-9802	1	0	0	
9	-3	-9800	1	1	1	
9	-1	-9802	1	0	1	
4	-1	-9801	1	0	0	
2	-4	-9799	1	0	0	
2	-7	-9801	2	0	2	
6	-3	-9802	2	1	2	
12	-2	-9803	2	0	2	
10	-4	-9801	2	1	1	
14	-5	-9802	1	1	1	
12	-7	-9805	2	1	0	
11	-5	-9804	1	1	0	
